event_id,label,scenario,time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
SIM-0525,1,crash_lowside,4740,-0.009598,0.936741,-0.319524,-3.247438,3.603245,23.581334
SIM-0525,1,crash_lowside,4750,-0.063159,0.958375,-0.178712,0.131519,1.678893,22.878258
SIM-0525,1,crash_lowside,4760,-0.069298,0.999056,-0.088340,-0.726439,0.450809,15.315247
SIM-0525,1,crash_lowside,4770,-0.065619,0.977058,0.027312,0.800407,2.234741,16.891035
SIM-0525,1,crash_lowside,4780,-0.067436,0.972966,-0.018723,-3.356374,1.343567,10.293456
SIM-0525,1,crash_lowside,4790,-0.031710,0.985757,-0.137142,-1.496418,1.552615,12.575064
SIM-0525,1,crash_lowside,4800,-0.048058,0.962951,-0.275804,-3.106398,4.991316,3.249599
SIM-0525,1,crash_lowside,4810,-0.059808,0.990946,-0.342215,-0.917000,3.102114,4.945465
SIM-0525,1,crash_lowside,4820,-0.057324,1.043035,-0.322845,-2.460936,0.284448,3.892834
SIM-0525,1,crash_lowside,4830,-0.063034,1.011869,-0.269372,0.304164,3.073542,4.137500
SIM-0525,1,crash_lowside,4840,-0.050630,1.026454,-0.152413,-1.879812,1.576778,4.977398
SIM-0525,1,crash_lowside,4850,-0.062385,0.991703,-0.062246,-2.213790,2.033610,7.176426
SIM-0525,1,crash_lowside,4860,-0.051145,1.000188,-0.095845,-1.433265,1.741414,4.939819
SIM-0525,1,crash_lowside,4870,-0.025869,0.982011,-0.156059,1.851086,1.379626,1.353837
SIM-0525,1,crash_lowside,4880,-0.061762,0.986229,-0.253999,-1.162764,2.177632,1.709927
SIM-0525,1,crash_lowside,4890,-0.044225,1.008317,-0.276660,-0.258362,1.466856,4.171459
SIM-0525,1,crash_lowside,4900,-0.049915,1.016639,-0.314781,0.346567,1.985265,4.086929
SIM-0525,1,crash_lowside,4910,-0.080366,0.974582,-0.229586,2.557485,0.665662,3.639156
SIM-0525,1,crash_lowside,4920,-0.048496,0.982177,-0.120944,1.543311,4.171114,5.051836
SIM-0525,1,crash_lowside,4930,-0.052964,0.984106,-0.087999,-0.735885,-0.517674,2.062526
SIM-0525,1,crash_lowside,4940,-0.048921,0.984127,-0.086641,0.595898,1.275608,3.396561
SIM-0525,1,crash_lowside,4950,-0.062423,0.951363,-0.159401,0.217342,3.384331,3.704033
SIM-0525,1,crash_lowside,4960,-0.028240,1.010155,-0.258718,2.228188,5.403698,5.430368
SIM-0525,1,crash_lowside,4970,-0.030534,0.984534,-0.277153,-1.098714,3.583984,3.711273
SIM-0525,1,crash_lowside,4980,-0.024199,0.936409,-0.286044,-0.572910,1.707631,5.888977
SIM-0525,1,crash_lowside,4990,-0.037810,0.944808,-0.293756,0.573297,4.520132,6.308605
SIM-0525,1,crash_lowside,5000,-0.016716,1.010781,-0.185379,0.106531,4.955306,6.209646
SIM-0525,1,crash_lowside,5010,-0.018345,1.002913,-0.101589,1.461215,2.454762,4.831512
SIM-0525,1,crash_lowside,5020,-0.049935,0.995000,-0.116918,0.889845,-0.466129,1.330255
SIM-0525,1,crash_lowside,5030,-0.044927,0.951152,-0.082292,0.257596,1.173913,5.874843
SIM-0525,1,crash_lowside,5040,-0.025223,1.009502,-0.168498,-0.083777,4.274243,1.801747
SIM-0525,1,crash_lowside,5050,-0.055220,0.966132,-0.214479,2.548390,1.646603,5.775187
SIM-0525,1,crash_lowside,5060,-0.006813,0.962592,-0.254606,2.497956,1.075887,3.630926
SIM-0525,1,crash_lowside,5070,-0.048713,0.984604,-0.247722,2.920212,4.628662,2.341772
SIM-0525,1,crash_lowside,5080,-0.038697,0.951885,-0.238929,1.619519,1.880373,3.486384
SIM-0525,1,crash_lowside,5090,0.002355,0.949359,-0.146428,0.556984,-0.405953,3.271239
SIM-0525,1,crash_lowside,5100,-0.013027,0.969561,-0.208686,2.068027,4.176505,5.728772
SIM-0525,1,crash_lowside,5110,-0.006026,0.952480,-0.204048,4.216071,2.447419,6.035830
SIM-0525,1,crash_lowside,5120,0.006472,1.019097,-0.190725,3.225274,0.365378,3.872093
SIM-0525,1,crash_lowside,5130,-0.030167,0.953285,-0.209953,2.818009,3.260292,5.877199
SIM-0525,1,crash_lowside,5140,-0.061572,0.977136,-0.187959,3.207968,1.902222,5.720376
SIM-0525,1,crash_lowside,5150,-0.015052,0.988379,-0.186953,0.144622,3.606558,5.768549
SIM-0525,1,crash_lowside,5160,-0.010104,1.014150,-0.182879,1.488191,1.182331,5.692079
SIM-0525,1,crash_lowside,5170,0.038917,0.982482,-0.154861,3.131179,1.996340,1.703903
SIM-0525,1,crash_lowside,5180,-0.002172,1.024334,-0.188073,2.197986,0.006256,4.530942
SIM-0525,1,crash_lowside,5190,0.016775,0.982873,-0.157926,3.393764,-2.373589,5.358178
SIM-0525,1,crash_lowside,5200,-0.029822,0.961690,-0.252204,0.796582,1.585227,3.869453
SIM-0525,1,crash_lowside,5210,-0.026404,0.976050,-0.214918,3.424774,0.267457,5.411629
SIM-0525,1,crash_lowside,5220,-0.014963,0.999058,-0.272135,2.475045,-1.449143,5.432744
SIM-0525,1,crash_lowside,5230,0.032149,1.010312,-0.222428,3.648008,0.960507,5.399802
SIM-0525,1,crash_lowside,5240,-0.026292,0.995975,-0.203899,5.150759,1.180530,5.244337
SIM-0525,1,crash_lowside,5250,0.007568,0.981033,-0.219595,5.547954,2.524463,3.240066
SIM-0525,1,crash_lowside,5260,-0.000598,0.947402,-0.184869,4.386176,2.098164,3.983695
SIM-0525,1,crash_lowside,5270,0.001407,0.984935,-0.178416,2.860484,0.840670,9.008930
SIM-0525,1,crash_lowside,5280,-0.015405,0.944725,-0.162805,5.502667,2.563169,3.847075
SIM-0525,1,crash_lowside,5290,0.005274,0.966247,-0.141357,3.894659,2.820220,6.034108
SIM-0525,1,crash_lowside,5300,-0.041437,0.956560,-0.189550,5.427113,-0.595177,6.364086
SIM-0525,1,crash_lowside,5310,0.003157,0.981493,-0.220964,4.764068,-1.162128,5.332028
SIM-0525,1,crash_lowside,5320,-0.042031,0.966393,-0.234428,5.892139,-1.099070,4.468962
SIM-0525,1,crash_lowside,5330,-0.000892,0.981588,-0.210836,7.210516,1.688661,2.183838
SIM-0525,1,crash_lowside,5340,-0.007765,0.964691,-0.236813,7.001743,0.272908,6.858770
SIM-0525,1,crash_lowside,5350,-0.023786,1.003622,-0.252553,4.715321,4.152924,5.581060
SIM-0525,1,crash_lowside,5360,-0.031124,0.965979,-0.188166,4.062049,-1.822217,5.695885
SIM-0525,1,crash_lowside,5370,-0.013736,1.013568,-0.233739,4.442104,1.848520,3.730692
SIM-0525,1,crash_lowside,5380,-0.019835,0.950158,-0.214661,3.711016,1.940975,4.676359
SIM-0525,1,crash_lowside,5390,-0.006887,0.950324,-0.167205,1.479460,4.271641,3.657020
SIM-0525,1,crash_lowside,5400,-0.012581,0.974925,-0.180763,6.824657,2.624526,4.088630
SIM-0525,1,crash_lowside,5410,-0.046897,0.969781,-0.148644,4.971738,0.302881,7.800654
SIM-0525,1,crash_lowside,5420,-0.091652,0.998626,-0.197431,8.239939,0.883270,3.194409
SIM-0525,1,crash_lowside,5430,0.006761,1.011173,-0.191820,7.678980,0.329842,3.081908
SIM-0525,1,crash_lowside,5440,-0.013860,1.028013,-0.194310,6.592280,1.472240,6.539144
SIM-0525,1,crash_lowside,5450,-0.024425,0.986174,-0.196799,5.449365,-0.083232,6.198941
SIM-0525,1,crash_lowside,5460,-0.014815,0.998379,-0.246296,6.740496,-0.337279,5.140871
SIM-0525,1,crash_lowside,5470,-0.012767,0.974866,-0.207841,6.123988,-0.380749,5.194564
SIM-0525,1,crash_lowside,5480,-0.037878,0.947845,-0.221094,8.485663,0.571709,4.124657
SIM-0525,1,crash_lowside,5490,-0.045757,1.004311,-0.232740,6.568673,2.228952,6.703211
SIM-0525,1,crash_lowside,5500,-0.061040,0.986052,-0.256822,6.224673,1.344811,6.764356
SIM-0525,1,crash_lowside,5510,-0.051172,0.968273,-0.170477,4.611064,-0.054516,2.044851
SIM-0525,1,crash_lowside,5520,-0.036396,0.999419,-0.170271,3.202842,-1.099366,4.868261
SIM-0525,1,crash_lowside,5530,-0.048711,0.978430,-0.138110,5.055279,2.057751,4.984509
SIM-0525,1,crash_lowside,5540,-0.054438,0.971918,-0.195784,6.303660,3.187901,4.564393
SIM-0525,1,crash_lowside,5550,-0.061295,0.964483,-0.196132,6.703543,0.817279,2.817562
SIM-0525,1,crash_lowside,5560,-0.077885,0.967397,-0.250710,6.657511,2.337808,4.129118
SIM-0525,1,crash_lowside,5570,-0.047187,0.966574,-0.211629,5.019664,0.242300,1.502521
SIM-0525,1,crash_lowside,5580,-0.088377,0.973668,-0.222396,6.999300,-1.524210,2.664528
SIM-0525,1,crash_lowside,5590,-0.095359,0.965212,-0.251612,6.278639,-1.515409,6.789459
SIM-0525,1,crash_lowside,5600,-0.060137,0.949389,-0.251615,10.642100,1.410155,5.636959
SIM-0525,1,crash_lowside,5610,-0.031541,0.968797,-0.211394,6.162094,0.778153,4.815265
SIM-0525,1,crash_lowside,5620,-0.048887,1.011114,-0.249324,4.988460,-1.371708,5.999236
SIM-0525,1,crash_lowside,5630,-0.052524,0.975083,-0.213096,4.073909,3.540727,2.815423
SIM-0525,1,crash_lowside,5640,-0.069332,0.981982,-0.202222,5.895724,-0.679232,5.420370
SIM-0525,1,crash_lowside,5650,-0.010953,1.013437,-0.179065,6.236348,-0.894649,4.947827
SIM-0525,1,crash_lowside,5660,-0.072876,0.960648,-0.155735,5.777286,-0.424022,3.907850
SIM-0525,1,crash_lowside,5670,-0.033805,0.979095,-0.243707,6.290703,1.234710,5.110205
SIM-0525,1,crash_lowside,5680,-0.052249,0.953263,-0.179488,7.146106,1.212453,4.689578
SIM-0525,1,crash_lowside,5690,-0.070488,0.976213,-0.251084,7.991645,1.156576,5.230589
SIM-0525,1,crash_lowside,5700,-0.025703,0.994536,-0.200000,7.818198,1.482506,2.515719
SIM-0525,1,crash_lowside,5710,-0.051909,0.976237,-0.218425,9.927963,0.897065,4.222672
SIM-0525,1,crash_lowside,5720,-0.033886,0.963915,-0.277728,6.950729,-0.669721,5.489964
SIM-0525,1,crash_lowside,5730,-0.065280,0.994297,-0.234659,3.551736,0.225599,4.531159
SIM-0525,1,crash_lowside,5740,-0.042774,1.008880,-0.245172,7.497871,-0.372567,3.481723
SIM-0525,1,crash_lowside,5750,-0.034541,0.982554,-0.242000,8.069018,-0.175780,4.249311
SIM-0525,1,crash_lowside,5760,-0.028724,1.011863,-0.197614,7.276372,3.498636,4.375122
SIM-0525,1,crash_lowside,5770,-0.041442,0.978344,-0.202102,7.195336,1.490084,4.689098
SIM-0525,1,crash_lowside,5780,-0.070871,0.980485,-0.198359,7.194205,-0.463397,5.130232
SIM-0525,1,crash_lowside,5790,-0.035024,0.942766,-0.184722,4.521561,-1.906616,4.676890
SIM-0525,1,crash_lowside,5800,-0.056807,0.954592,-0.176794,6.854996,1.299155,6.287355
SIM-0525,1,crash_lowside,5810,-0.046946,0.925026,-0.210959,6.059237,1.859362,2.252604
SIM-0525,1,crash_lowside,5820,-0.045050,0.951590,-0.236770,4.580232,0.228137,5.451187
SIM-0525,1,crash_lowside,5830,-0.028064,0.946834,-0.254467,3.025843,1.231136,5.674538
SIM-0525,1,crash_lowside,5840,-0.001301,0.993330,-0.321096,6.739459,-2.647254,5.745031
SIM-0525,1,crash_lowside,5850,-0.013204,0.988861,-0.242487,6.560440,0.827188,6.579090
SIM-0525,1,crash_lowside,5860,-0.055199,0.985657,-0.316365,5.933914,0.110955,3.797020
SIM-0525,1,crash_lowside,5870,-0.026614,0.975602,-0.240293,5.888184,-0.451207,6.540322
SIM-0525,1,crash_lowside,5880,-0.003061,0.932554,-0.224650,5.427739,0.249215,2.530500
SIM-0525,1,crash_lowside,5890,-0.005102,1.002001,-0.243033,7.494758,0.116544,2.399264
SIM-0525,1,crash_lowside,5900,-0.019511,0.994447,-0.215951,6.750051,-0.842191,4.198038
SIM-0525,1,crash_lowside,5910,-0.025191,0.946101,-0.220169,5.824873,0.441151,6.101200
SIM-0525,1,crash_lowside,5920,0.014193,0.983223,-0.192775,6.760198,-1.231083,3.784017
SIM-0525,1,crash_lowside,5930,-0.009532,0.936041,-0.273587,5.929971,-0.783916,5.945282
SIM-0525,1,crash_lowside,5940,-0.034948,1.004869,-0.207441,5.038594,0.367575,3.321879
SIM-0525,1,crash_lowside,5950,0.016557,0.979821,-0.240310,7.779539,0.698386,5.464772
SIM-0525,1,crash_lowside,5960,0.001023,0.979302,-0.282653,5.545958,-0.224354,5.360833
SIM-0525,1,crash_lowside,5970,0.030291,0.962001,-0.320589,5.423103,2.424934,4.414918
SIM-0525,1,crash_lowside,5980,-0.037156,0.975047,-0.279996,4.244813,-0.680885,8.694794
SIM-0525,1,crash_lowside,5990,-0.000834,0.924757,-0.252631,4.967216,1.353441,6.866773
SIM-0525,1,crash_lowside,6000,0.016401,0.990651,-0.252780,2.496716,0.846182,5.060148
SIM-0525,1,crash_lowside,6010,0.007199,0.965706,-0.229819,6.685711,-0.378067,5.404491
SIM-0525,1,crash_lowside,6020,-0.014053,0.955491,-0.220741,5.985962,4.064383,5.053316
SIM-0525,1,crash_lowside,6030,0.050749,0.959393,-0.217843,8.486387,1.786669,6.584179
SIM-0525,1,crash_lowside,6040,0.018836,0.960381,-0.214512,3.066005,-0.090255,3.373483
SIM-0525,1,crash_lowside,6050,0.020079,0.949896,-0.234387,5.309781,-1.111182,4.198211
SIM-0525,1,crash_lowside,6060,0.039001,0.932306,-0.228198,4.580307,-0.336542,4.890281
SIM-0525,1,crash_lowside,6070,-0.027120,0.951557,-0.281258,4.397806,-0.727949,2.328097
SIM-0525,1,crash_lowside,6080,-0.003599,0.941854,-0.271780,4.867106,-2.320066,4.791211
SIM-0525,1,crash_lowside,6090,0.029463,0.996346,-0.341415,7.617494,3.123017,5.548801
SIM-0525,1,crash_lowside,6100,0.002973,1.008447,-0.297344,5.626636,-2.006780,3.649100
SIM-0525,1,crash_lowside,6110,-0.005591,0.988582,-0.260289,6.701477,-2.798639,5.590024
SIM-0525,1,crash_lowside,6120,0.003592,0.935312,-0.271522,6.021038,-1.100533,3.345517
SIM-0525,1,crash_lowside,6130,0.027223,0.969044,-0.283650,7.015554,-0.399522,4.146357
SIM-0525,1,crash_lowside,6140,0.033911,0.964962,-0.252114,6.303690,-0.987050,3.794591
SIM-0525,1,crash_lowside,6150,-0.010145,0.968082,-0.245203,3.543052,0.076625,2.658111
SIM-0525,1,crash_lowside,6160,-0.021126,0.992297,-0.225760,5.010774,-2.770878,2.751419
SIM-0525,1,crash_lowside,6170,-0.013292,0.900587,-0.200833,6.518600,1.241547,6.084840
SIM-0525,1,crash_lowside,6180,0.016096,0.987813,-0.247000,7.406776,-1.739808,4.630030
SIM-0525,1,crash_lowside,6190,-0.020277,0.971956,-0.273329,3.965348,-1.909017,4.335737
SIM-0525,1,crash_lowside,6200,-0.013708,0.931670,-0.297518,5.217782,-1.197804,3.287663
SIM-0525,1,crash_lowside,6210,-0.007053,0.921173,-0.286633,5.128910,-0.832313,1.303245
SIM-0525,1,crash_lowside,6220,-0.036320,0.945655,-0.324668,5.338047,-1.738937,2.669970
SIM-0525,1,crash_lowside,6230,-0.016370,0.950316,-0.310144,7.102779,-1.917727,6.968181
SIM-0525,1,crash_lowside,6240,0.013588,1.000541,-0.264737,3.899452,-0.297148,0.533243
SIM-0525,1,crash_lowside,6250,-0.023274,0.964616,-0.273977,4.894764,-0.613055,2.719320
SIM-0525,1,crash_lowside,6260,-0.024031,0.983181,-0.229400,4.711657,-0.989254,4.334553
SIM-0525,1,crash_lowside,6270,-0.006319,0.933086,-0.205627,4.909393,0.321900,1.495346
SIM-0525,1,crash_lowside,6280,-0.035005,1.005596,-0.226200,4.867278,-2.924683,3.295426
SIM-0525,1,crash_lowside,6290,-0.025546,0.936077,-0.199209,3.195282,-0.353115,4.251265
SIM-0525,1,crash_lowside,6300,-0.017761,0.970094,-0.286909,4.287405,-2.683987,0.905643
SIM-0525,1,crash_lowside,6310,-0.006311,0.945814,-0.252011,3.858510,0.787994,4.043200
SIM-0525,1,crash_lowside,6320,-0.006255,0.995466,-0.250304,2.924102,-1.803887,4.462878
SIM-0525,1,crash_lowside,6330,-0.067446,0.965545,-0.309323,4.211463,-1.111856,4.038771
SIM-0525,1,crash_lowside,6340,-0.058912,0.947095,-0.308020,3.767527,-2.899164,3.258527
SIM-0525,1,crash_lowside,6350,-0.035934,0.952570,-0.308732,5.658200,-0.553828,5.293998
SIM-0525,1,crash_lowside,6360,-0.026676,1.003766,-0.317048,2.602396,-3.104758,2.845857
SIM-0525,1,crash_lowside,6370,-0.066279,0.970555,-0.306437,2.582728,0.545619,2.761456
SIM-0525,1,crash_lowside,6380,-0.019015,0.977532,-0.297878,4.289425,-0.561887,0.654054
SIM-0525,1,crash_lowside,6390,-0.048184,1.009096,-0.270883,3.891815,-2.150530,2.871618
SIM-0525,1,crash_lowside,6400,-0.060750,0.973733,-0.196018,4.964139,-1.757597,3.236198
SIM-0525,1,crash_lowside,6410,-0.043534,0.967457,-0.231825,2.699141,0.620005,1.672651
SIM-0525,1,crash_lowside,6420,-0.068946,0.966912,-0.264919,2.166282,1.860228,2.504734
SIM-0525,1,crash_lowside,6430,-0.045838,0.985607,-0.287463,4.118745,0.412522,1.117951
SIM-0525,1,crash_lowside,6440,-0.023713,0.962807,-0.283987,4.090388,-0.182204,3.591135
SIM-0525,1,crash_lowside,6450,-0.036707,0.995691,-0.317203,2.158969,-1.836982,2.434572
SIM-0525,1,crash_lowside,6460,-0.026876,0.982445,-0.302617,3.061130,-0.565300,2.781510
SIM-0525,1,crash_lowside,6470,-0.060901,0.973032,-0.276455,2.910703,-0.730164,3.322508
SIM-0525,1,crash_lowside,6480,-0.042306,0.979592,-0.357007,0.364711,-2.681352,4.636508
SIM-0525,1,crash_lowside,6490,-0.043362,0.953725,-0.289190,1.737358,-1.393768,4.257117
SIM-0525,1,crash_lowside,6500,-0.016279,0.945083,-0.281874,-0.294290,0.261699,1.363085
SIM-0525,1,crash_lowside,6510,-0.047068,0.947693,-0.251450,0.053267,0.233959,5.199218
SIM-0525,1,crash_lowside,6520,-0.063442,0.975948,-0.272333,2.841586,-0.867639,0.960962
SIM-0525,1,crash_lowside,6530,-0.015529,0.953698,-0.203713,-0.563034,-0.601393,3.537899
SIM-0525,1,crash_lowside,6540,0.032586,0.956550,-0.230299,0.915595,-1.430510,1.932266
SIM-0525,1,crash_lowside,6550,-0.012009,0.910712,-0.263747,1.077427,-0.995869,3.391408
SIM-0525,1,crash_lowside,6560,-0.028248,0.937857,-0.268918,1.446133,-0.948827,4.469765
SIM-0525,1,crash_lowside,6570,-0.035231,0.938184,-0.268478,-1.100461,-0.173427,3.020522
SIM-0525,1,crash_lowside,6580,-0.050201,0.982166,-0.257736,3.685845,0.434352,2.722214
SIM-0525,1,crash_lowside,6590,-0.018224,0.959203,-0.318130,1.446301,1.087612,1.606664
SIM-0525,1,crash_lowside,6600,-0.026642,0.984092,-0.338768,1.895229,-1.991143,-0.996024
SIM-0525,1,crash_lowside,6610,-0.016640,0.986054,-0.328501,-1.446625,0.055244,3.100509
SIM-0525,1,crash_lowside,6620,0.006090,0.979656,-0.308421,3.395760,1.889141,2.720847
SIM-0525,1,crash_lowside,6630,0.046938,0.963231,-0.259226,-0.883254,2.559109,0.593937
SIM-0525,1,crash_lowside,6640,-0.008832,0.943912,-0.255426,-0.873458,-1.577963,-0.609451
SIM-0525,1,crash_lowside,6650,0.027411,0.991605,-0.215959,1.353905,0.874262,3.161919
SIM-0525,1,crash_lowside,6660,0.021392,0.947829,-0.237647,4.532375,0.415811,2.075903
SIM-0525,1,crash_lowside,6670,-0.037470,0.983875,-0.250901,1.329824,-1.758676,3.384339
SIM-0525,1,crash_lowside,6680,-0.013422,0.947993,-0.272408,1.133138,-1.523190,5.714192
SIM-0525,1,crash_lowside,6690,-0.018259,0.986738,-0.273881,-0.629240,-0.118156,4.291707
SIM-0525,1,crash_lowside,6700,0.041082,1.001974,-0.310800,-1.448694,0.725325,1.932492
SIM-0525,1,crash_lowside,6710,0.033360,0.978584,-0.293986,-0.492768,-0.697062,4.200491
SIM-0525,1,crash_lowside,6720,0.005015,1.008988,-0.333718,-0.683090,0.626925,3.865120
SIM-0525,1,crash_lowside,6730,0.019186,0.947891,-0.299404,-0.080010,-0.832399,-0.360103
SIM-0525,1,crash_lowside,6740,0.038289,0.938893,-0.306633,-1.530535,-2.207052,1.737364
SIM-0525,1,crash_lowside,6750,0.011310,0.993068,-0.292907,1.234266,-0.917396,-1.671025
SIM-0525,1,crash_lowside,6760,-0.028337,1.002983,-0.229328,-1.794346,0.118933,2.751096
SIM-0525,1,crash_lowside,6770,0.030967,0.966563,-0.267389,-0.188069,0.693387,2.336624
SIM-0525,1,crash_lowside,6780,0.029452,0.954085,-0.222973,-0.021577,1.389306,0.581719
SIM-0525,1,crash_lowside,6790,0.010611,0.957915,-0.228517,-0.319287,2.495282,3.397290
SIM-0525,1,crash_lowside,6800,0.005659,0.970341,-0.215493,-1.559571,1.741876,3.522811
SIM-0525,1,crash_lowside,6810,0.068905,0.962822,-0.282931,-1.042559,0.370395,1.933288
SIM-0525,1,crash_lowside,6820,0.058901,0.935299,-0.277435,-0.338591,-1.629182,0.786359
SIM-0525,1,crash_lowside,6830,0.022023,0.964419,-0.339731,-1.300920,-0.772104,-1.091980
SIM-0525,1,crash_lowside,6840,0.031582,0.995630,-0.307762,-1.363446,-2.910811,1.952759
SIM-0525,1,crash_lowside,6850,0.047319,0.937704,-0.259733,0.217298,-1.149182,4.333810
SIM-0525,1,crash_lowside,6860,0.006778,0.979052,-0.296296,-1.384201,2.486864,2.210424
SIM-0525,1,crash_lowside,6870,0.028714,0.964635,-0.259964,-1.965822,1.926849,2.376172
SIM-0525,1,crash_lowside,6880,0.021315,0.939254,-0.230443,-3.905509,-2.644821,2.762753
SIM-0525,1,crash_lowside,6890,0.064073,0.955210,-0.221484,-3.904371,0.030035,0.733096
SIM-0525,1,crash_lowside,6900,0.055819,0.951806,-0.241870,0.458488,2.217702,0.629463
SIM-0525,1,crash_lowside,6910,0.084337,0.931675,-0.172945,-2.433376,-0.688246,2.052109
SIM-0525,1,crash_lowside,6920,-0.023452,0.952228,-0.250489,-3.472322,-1.820030,1.714805
SIM-0525,1,crash_lowside,6930,0.038398,0.989772,-0.277807,-3.314537,-3.740503,2.242734
SIM-0525,1,crash_lowside,6940,0.039712,0.990186,-0.251868,0.845911,-0.723712,1.535418
SIM-0525,1,crash_lowside,6950,0.002585,0.988733,-0.265458,-2.342548,-1.724019,0.245037
SIM-0525,1,crash_lowside,6960,0.041832,0.953905,-0.300661,-4.051202,0.636208,3.481692
SIM-0525,1,crash_lowside,6970,0.080159,0.963447,-0.281374,-3.043549,0.241078,0.270250
SIM-0525,1,crash_lowside,6980,0.033814,0.995354,-0.282475,-2.843296,-0.404736,1.573896
SIM-0525,1,crash_lowside,6990,-0.006029,0.971746,-0.272332,-3.273576,-1.496490,1.519450
SIM-0525,1,crash_lowside,7000,0.027123,1.002513,-0.244974,-4.162397,2.454130,-1.040026
SIM-0525,1,crash_lowside,7010,0.054229,0.975411,-0.224387,-5.034183,3.055385,-0.555314
SIM-0525,1,crash_lowside,7020,0.041907,0.948591,-0.237685,0.414224,-1.215175,0.717020
SIM-0525,1,crash_lowside,7030,0.001655,1.001604,-0.231442,-1.907758,-0.276492,2.517572
SIM-0525,1,crash_lowside,7040,-0.002057,1.004586,-0.214426,-1.838037,0.221931,0.088240
SIM-0525,1,crash_lowside,7050,-0.000595,0.963664,-0.238378,-3.662040,-1.030644,3.630880
SIM-0525,1,crash_lowside,7060,0.018456,0.986978,-0.264927,-2.567472,-1.061559,-0.608759
SIM-0525,1,crash_lowside,7070,0.028096,0.978899,-0.307131,-1.911527,0.191480,2.823968
SIM-0525,1,crash_lowside,7080,0.042135,0.955305,-0.260422,-4.980094,-1.637020,3.082194
SIM-0525,1,crash_lowside,7090,0.008467,0.981939,-0.300219,-2.474578,0.502074,1.337070
SIM-0525,1,crash_lowside,7100,0.048740,0.952829,-0.294688,-4.345310,-1.543524,1.263826
SIM-0525,1,crash_lowside,7110,0.006719,0.966230,-0.251861,-3.937423,0.502236,2.868853
SIM-0525,1,crash_lowside,7120,0.027581,0.973256,-0.301745,-3.259255,-1.086464,2.511988
SIM-0525,1,crash_lowside,7130,0.005131,0.942543,-0.237043,-3.547790,0.105368,-0.794285
SIM-0525,1,crash_lowside,7140,0.011934,0.953634,-0.238174,-3.870792,-0.371692,-0.540918
SIM-0525,1,crash_lowside,7150,-0.035912,1.012336,-0.229437,-4.076719,-0.735292,1.409945
SIM-0525,1,crash_lowside,7160,0.015559,0.987958,-0.176125,-3.496452,-0.360111,1.860387
SIM-0525,1,crash_lowside,7170,0.020565,0.990541,-0.207984,-6.424339,1.745139,1.934222
SIM-0525,1,crash_lowside,7180,-0.014755,0.968832,-0.235152,-3.901686,2.276241,1.867671
SIM-0525,1,crash_lowside,7190,0.009325,0.984218,-0.262123,-2.963472,-0.246009,-0.127457
